datetime;consommation;thermique;nucleaire;eolien;solaire;hydraulique;pompage;bioenergies;ech_physiques
2017-01-19;196094.0;11854.0;0.0;13585.0;997.0;2239.0;-205.0;1818.0;165806.0
2017-01-20;206468.0;13974.0;0.0;4482.0;931.0;1469.0;-280.0;1835.0;184044.0
2017-01-21;193526.0;9877.0;0.0;2011.0;869.0;1214.0;-533.0;1864.0;178218.0
2017-01-22;172487.0;9501.0;0.0;2951.0;981.0;971.0;-428.0;1907.0;156599.0
2017-01-23;190314.0;13748.0;0.0;2446.0;1035.0;963.0;-244.0;1839.0;170520.0
2017-01-24;193748.0;17853.0;0.0;784.0;1035.0;1270.0;-204.0;1765.0;171234.0
2017-01-25;201340.0;18237.0;0.0;3136.0;607.0;1608.0;-299.0;1822.0;176220.0
2017-01-26;204325.0;11380.0;0.0;16721.0;1010.0;2344.0;-231.0;1819.0;171278.0
2017-01-27;195600.0;9805.0;0.0;13994.0;199.0;3176.0;-386.0;1807.0;167001.0
2017-01-28;158227.0;9475.0;0.0;6664.0;798.0;4077.0;-335.0;1822.0;135728.0
2017-01-29;151115.0;9463.0;0.0;18946.0;219.0;4189.0;-186.0;1712.0;116782.0
2017-01-30;155456.0;9548.0;0.0;9116.0;140.0;4573.0;-110.0;1682.0;130507.0
2017-01-31;151739.0;9440.0;0.0;7971.0;160.0;4566.0;-144.0;1727.0;128014.0
2017-02-01;150482.0;9648.0;0.0;15487.0;315.0;4635.0;-228.0;1830.0;118801.0
2017-02-02;153471.0;9497.0;0.0;32888.0;283.0;4225.0;-292.0;1735.0;105149.0
2017-02-03;160558.0;9565.0;0.0;24063.0;315.0;3705.0;-303.0;1796.0;121414.0
2017-02-04;144570.0;9726.0;0.0;9621.0;709.0;2998.0;-430.0;1865.0;120079.0
2017-02-05;143293.0;9694.0;0.0;20487.0;334.0;2480.0;-494.0;1867.0;108924.0
2017-02-06;175200.0;9700.0;0.0;11254.0;246.0;2292.0;-572.0;1854.0;150436.0
2017-02-07;165762.0;9688.0;0.0;8780.0;686.0;2407.0;-312.0;1841.0;142676.0
2017-02-08;171173.0;9678.0;0.0;7061.0;863.0;3267.0;-343.0;1816.0;148836.0
2017-02-09;178310.0;9556.0;0.0;6584.0;1013.0;3987.0;-280.0;1821.0;155624.0
2017-02-10;182420.0;9714.0;0.0;11887.0;867.0;4561.0;-241.0;1849.0;153796.0
2017-02-11;172885.0;9652.0;0.0;3774.0;323.0;4900.0;-237.0;1897.0;152583.0
2017-02-12;169807.0;9796.0;0.0;17354.0;310.0;5081.0;-182.0;1925.0;135530.0
2017-02-13;167478.0;9697.0;0.0;24292.0;509.0;5301.0;-171.0;1873.0;125982.0
2017-02-14;152496.0;9625.0;0.0;6178.0;750.0;5093.0;-209.0;1762.0;129306.0
2017-02-15;147367.0;9507.0;0.0;5451.0;976.0;4899.0;-284.0;1841.0;124983.0
2017-02-16;150590.0;9522.0;0.0;158.0;1031.0;4102.0;-311.0;1807.0;134284.0
2017-02-17;150140.0;9705.0;0.0;1210.0;1120.0;3332.0;-360.0;1874.0;133258.0
2017-02-18;130843.0;9753.0;0.0;5280.0;1377.0;2426.0;-442.0;1909.0;110544.0
2017-02-19;130450.0;9766.0;0.0;2423.0;618.0;1543.0;-433.0;1905.0;114628.0
2017-02-20;142585.0;9599.0;0.0;3259.0;325.0;850.0;-298.0;1979.0;126872.0
2017-02-21;142819.0;10439.0;0.0;4300.0;323.0;917.0;-352.0;1945.0;125238.0
2017-02-22;143257.0;9634.0;0.0;13115.0;350.0;1329.0;-395.0;1978.0;117245.0
2017-02-23;144353.0;10338.0;0.0;23923.0;740.0;1756.0;-358.0;1959.0;105990.0
2017-02-24;148565.0;9688.0;0.0;4684.0;1184.0;2335.0;-320.0;1958.0;129025.0
2017-02-25;136106.0;9660.0;0.0;17632.0;978.0;3598.0;-274.0;1980.0;102542.0
2017-02-26;122207.0;9542.0;0.0;19829.0;410.0;4169.0;-263.0;2067.0;86469.0
2017-02-27;152729.0;9637.0;0.0;31904.0;531.0;4509.0;-177.0;1843.0;104484.0
2017-02-28;162803.0;11173.0;0.0;22807.0;1067.0;5072.0;-139.0;1815.0;121014.0
2017-03-01;159886.0;10520.0;0.0;22469.0;240.0;5305.0;-154.0;1875.0;119647.0
2017-03-02;155622.0;9630.0;0.0;9425.0;1154.0;5179.0;-137.0;1968.0;128414.0
2017-03-03;147987.0;9636.0;0.0;12851.0;562.0;4929.0;-151.0;1989.0;118164.0
2017-03-04;131361.0;9683.0;0.0;12049.0;1096.0;4444.0;-297.0;2003.0;102395.0
2017-03-05;127796.0;9608.0;0.0;28448.0;955.0;3388.0;-367.0;1964.0;83801.0
2017-03-06;144647.0;8529.0;0.0;18339.0;761.0;1858.0;-244.0;1655.0;113749.0
2017-03-07;155139.0;9553.0;0.0;5225.0;374.0;1399.0;-254.0;1572.0;137255.0
2017-03-08;147386.0;9382.0;0.0;17042.0;304.0;1812.0;-255.0;1683.0;117416.0
2017-03-09;139563.0;9547.0;0.0;4776.0;466.0;2001.0;-124.0;1860.0;121038.0
2017-03-10;132916.0;9579.0;0.0;3405.0;1275.0;3368.0;-350.0;1960.0;113670.0
2017-03-11;114391.0;9670.0;0.0;4577.0;941.0;4358.0;-301.0;2014.0;93132.0
2017-03-12;112244.0;9667.0;0.0;11835.0;323.0;4664.0;-120.0;2012.0;83872.0
2017-03-13;132798.0;9659.0;0.0;9247.0;1702.0;4766.0;-53.0;1946.0;105533.0
2017-03-14;144085.0;10574.0;0.0;1537.0;508.0;4788.0;-138.0;1932.0;124887.0
2017-03-15;138390.0;9702.0;0.0;2362.0;558.0;4729.0;-200.0;1996.0;119244.0
2017-03-16;134489.0;10451.0;0.0;3696.0;1575.0;4694.0;-310.0;1942.0;112444.0
2017-03-17;129821.0;9743.0;0.0;5003.0;1303.0;4324.0;-334.0;1992.0;107798.0
2017-03-18;118143.0;9663.0;0.0;14367.0;606.0;3482.0;-276.0;2050.0;88253.0
2017-03-19;108290.0;9626.0;0.0;10300.0;670.0;2396.0;-308.0;1989.0;83624.0
2017-03-20;133084.0;9589.0;0.0;17205.0;508.0;1628.0;-312.0;1867.0;102586.0
2017-03-21;137342.0;9579.0;0.0;9087.0;1362.0;765.0;-163.0;1813.0;114890.0
2017-03-22;142928.0;9689.0;0.0;8257.0;1182.0;595.0;-106.0;1742.0;121564.0
2017-03-23;149493.0;9889.0;0.0;2605.0;779.0;1047.0;-298.0;1754.0;133718.0
2017-03-24;143095.0;9667.0;0.0;8288.0;1314.0;1834.0;-492.0;1778.0;120707.0
2017-03-25;117170.0;9672.0;0.0;26321.0;1895.0;2897.0;-446.0;1863.0;74963.0
2017-03-26;109687.0;9691.0;0.0;8468.0;935.0;3387.0;-337.0;1955.0;85601.0
2017-03-27;123171.0;9618.0;0.0;10235.0;1930.0;3984.0;-45.0;1898.0;95560.0
2017-03-28;122157.0;12267.0;0.0;13371.0;1201.0;4734.0;-45.0;1794.0;88843.0
2017-03-29;120657.0;9574.0;0.0;13955.0;1520.0;5301.0;-46.0;1782.0;88585.0
2017-03-30;116508.0;9550.0;0.0;10466.0;1562.0;5265.0;-47.0;1895.0;87818.0
2017-03-31;114063.0;9428.0;0.0;18790.0;1454.0;5153.0;-48.0;1922.0;77371.0
2017-04-01;103477.0;948.0;0.0;8912.0;1282.0;4682.0;-104.0;1865.0;85904.0
2017-04-02;97758.0;40.0;0.0;3617.0;1385.0;4282.0;-276.0;2002.0;86721.0
2017-04-03;119261.0;390.0;0.0;2933.0;1783.0;2830.0;-385.0;1968.0;109723.0
2017-04-04;124065.0;31.0;0.0;7438.0;824.0;1709.0;-263.0;1882.0;112440.0
2017-04-05;123358.0;812.0;0.0;7738.0;1601.0;1213.0;-231.0;1912.0;110305.0
2017-04-06;123557.0;31.0;0.0;5108.0;2009.0;1349.0;-271.0;1881.0;113451.0
2017-04-07;118623.0;41.0;0.0;3200.0;2122.0;1895.0;-482.0;1924.0;109932.0
2017-04-08;96657.0;47.0;0.0;7677.0;2154.0;3017.0;-441.0;1964.0;82260.0
2017-04-09;85402.0;45.0;0.0;6006.0;2032.0;3472.0;-286.0;1973.0;72181.0
2017-04-10;108454.0;46.0;0.0;8214.0;1631.0;3402.0;-212.0;2053.0;93335.0
2017-04-11;115468.0;42.0;0.0;3484.0;2033.0;3967.0;-254.0;2002.0;104213.0
2017-04-12;115978.0;42.0;0.0;2882.0;1994.0;4115.0;-238.0;1911.0;105284.0
2017-04-13;119100.0;45.0;0.0;1846.0;1066.0;4144.0;-283.0;1911.0;110386.0
2017-04-14;122221.0;43.0;0.0;1407.0;900.0;3990.0;-273.0;1879.0;114273.0
2017-04-15;107324.0;46.0;0.0;2655.0;785.0;3676.0;-312.0;1891.0;98592.0
2017-04-16;94641.0;48.0;0.0;2061.0;1842.0;3186.0;-386.0;1924.0;85976.0
2017-04-17;96553.0;43.0;0.0;4140.0;1286.0;2554.0;-457.0;1918.0;87070.0
2017-04-18;118124.0;44.0;0.0;7407.0;1855.0;1561.0;-254.0;1892.0;105629.0
2017-04-19;121916.0;48.0;0.0;12034.0;2175.0;1019.0;-335.0;1893.0;105085.0
2017-04-20;123766.0;47.0;0.0;9519.0;2300.0;850.0;-468.0;1940.0;109587.0
2017-04-21;119244.0;46.0;0.0;5251.0;2257.0;1031.0;-449.0;1868.0;109251.0
2017-04-22;98590.0;47.0;0.0;8318.0;2124.0;1676.0;-561.0;1874.0;85122.0
2017-04-23;88042.0;48.0;0.0;7951.0;2270.0;2444.0;-469.0;1846.0;73966.0
2017-04-24;108963.0;48.0;0.0;3457.0;2110.0;3519.0;-386.0;1798.0;98440.0
2017-04-25;117108.0;47.0;0.0;11635.0;1476.0;4330.0;-285.0;1738.0;98187.0
2017-04-26;127893.0;55.0;0.0;8237.0;1721.0;4812.0;-93.0;1691.0;111481.0
2017-04-27;131778.0;41.0;0.0;3629.0;1766.0;4919.0;-46.0;1692.0;119796.0
2017-04-28;130294.0;52.0;0.0;1929.0;899.0;5100.0;-48.0;1766.0;120613.0
2017-04-29;108561.0;47.0;0.0;9121.0;1923.0;5152.0;-95.0;1891.0;90530.0
2017-04-30;100874.0;48.0;0.0;12808.0;679.0;4888.0;-151.0;1931.0;80689.0
2017-05-01;103664.0;48.0;0.0;21115.0;1462.0;4201.0;-281.0;1931.0;75201.0
2017-05-02;117914.0;568.0;0.0;3961.0;1736.0;3422.0;-426.0;1818.0;106854.0
2017-05-03;116746.0;50.0;0.0;6735.0;1688.0;2386.0;-531.0;1755.0;104669.0
2017-05-04;116720.0;169.0;0.0;10240.0;1719.0;1819.0;-472.0;1774.0;101472.0
2017-05-05;113431.0;48.0;0.0;23373.0;1772.0;1955.0;-567.0;1853.0;85006.0
2017-05-06;96846.0;58.0;0.0;7841.0;1204.0;2176.0;-473.0;1968.0;84094.0
2017-05-07;86197.0;48.0;0.0;2657.0;1480.0;2751.0;-460.0;1975.0;77752.0
2017-05-08;88082.0;48.0;0.0;5493.0;2020.0;3349.0;-369.0;1806.0;75747.0
2017-05-09;107502.0;96.0;0.0;13684.0;2478.0;3769.0;-390.0;1827.0;86042.0
2017-05-10;108676.0;76.0;0.0;10924.0;2206.0;4017.0;-345.0;1779.0;90025.0
2017-05-11;109849.0;73.0;0.0;5635.0;762.0;4227.0;-342.0;1812.0;97695.0
2017-05-12;108226.0;67.0;0.0;12966.0;1295.0;4354.0;-351.0;1918.0;87982.0
2017-05-13;91567.0;70.0;0.0;14116.0;1853.0;4257.0;-364.0;2049.0;69602.0
2017-05-14;82150.0;48.0;0.0;7725.0;2235.0;3910.0;-329.0;2030.0;66537.0
2017-05-15;103024.0;51.0;0.0;10530.0;1299.0;3458.0;-384.0;2006.0;86082.0
2017-05-16;105475.0;48.0;0.0;3407.0;1745.0;2953.0;-444.0;1973.0;95807.0
2017-05-17;107280.0;639.0;0.0;2016.0;668.0;2192.0;-400.0;2061.0;100115.0
2017-05-18;107670.0;44.0;0.0;3446.0;1223.0;1835.0;-406.0;2044.0;99492.0
2017-05-19;107174.0;48.0;0.0;2531.0;1781.0;1567.0;-502.0;2040.0;99718.0
2017-05-20;92010.0;48.0;0.0;3966.0;1744.0;1714.0;-607.0;2089.0;83069.0
2017-05-21;82425.0;48.0;0.0;5026.0;2346.0;1996.0;-543.0;2024.0;71541.0
2017-05-22;101388.0;47.0;0.0;6640.0;2288.0;2468.0;-455.0;1999.0;88411.0
2017-05-23;104310.0;48.0;0.0;1734.0;1858.0;3317.0;-339.0;2040.0;95671.0
2017-05-24;105755.0;48.0;0.0;2478.0;2034.0;3645.0;-278.0;2092.0;95746.0
2017-05-25;85530.0;48.0;0.0;9956.0;2491.0;4609.0;-213.0;2059.0;66584.0
2017-05-26;94768.0;48.0;0.0;7030.0;2446.0;4787.0;-47.0;2122.0;78389.0
2017-05-27;85410.0;48.0;0.0;5025.0;1933.0;4879.0;-47.0;2182.0;71397.0
2017-05-28;77806.0;48.0;0.0;4018.0;862.0;4933.0;-48.0;2185.0;65812.0
2017-05-29;100410.0;4302.0;0.0;1841.0;759.0;4461.0;-46.0;2162.0;86939.0
2017-05-30;103766.0;655.0;0.0;1206.0;1260.0;4187.0;-162.0;2218.0;94426.0
2017-05-31;102812.0;50.0;0.0;754.0;1812.0;3534.0;-407.0;2195.0;94873.0
2017-06-01;103455.0;96.0;0.0;1557.0;2355.0;2704.0;-456.0;2165.0;95019.0
2017-06-02;101570.0;58.0;0.0;1511.0;1913.0;2216.0;-534.0;2115.0;94293.0
2017-06-03;84974.0;48.0;0.0;3055.0;1856.0;1954.0;-500.0;2226.0;76335.0
2017-06-04;75007.0;48.0;0.0;3619.0;1971.0;1947.0;-513.0;2202.0;65735.0
2017-06-05;81271.0;48.0;0.0;19841.0;1243.0;2075.0;-531.0;2070.0;56528.0
2017-06-06;101045.0;48.0;0.0;24935.0;2040.0;2340.0;-529.0;1897.0;70312.0
2017-06-07;103345.0;52.0;0.0;9602.0;1902.0;2829.0;-425.0;1924.0;87473.0
2017-06-08;103780.0;445.0;0.0;10426.0;1641.0;3093.0;-404.0;1955.0;86635.0
2017-06-09;101942.0;57.0;0.0;6443.0;2167.0;3310.0;-361.0;1997.0;88347.0
2017-06-10;85498.0;53.0;0.0;9682.0;2299.0;3451.0;-333.0;1965.0;68397.0
2017-06-11;77066.0;48.0;0.0;5291.0;1731.0;3410.0;-310.0;2039.0;64867.0
2017-06-12;97921.0;189.0;0.0;2504.0;2045.0;3344.0;-284.0;2042.0;88080.0
2017-06-13;101558.0;3189.0;0.0;3760.0;2279.0;3279.0;-341.0;1979.0;87411.0
2017-06-14;102662.0;1299.0;0.0;1759.0;2274.0;3048.0;-404.0;1977.0;92699.0
2017-06-15;102410.0;482.0;0.0;3530.0;2237.0;2728.0;-446.0;2014.0;91854.0
2017-06-16;100196.0;71.0;0.0;2861.0;2488.0;2190.0;-473.0;2054.0;91003.0
2017-06-17;84940.0;895.0;0.0;4927.0;2462.0;1890.0;-487.0;2072.0;73194.0
2017-06-18;77121.0;28.0;0.0;7719.0;2482.0;1812.0;-473.0;2053.0;63489.0
2017-06-19;101310.0;6290.0;0.0;4553.0;2397.0;1719.0;-432.0;1966.0;84821.0
2017-06-20;106242.0;5531.0;0.0;1832.0;2155.0;1725.0;-217.0;1856.0;93349.0
2017-06-21;105475.0;2985.0;0.0;595.0;2294.0;2228.0;-283.0;1918.0;95722.0
2017-06-22;104010.0;23.0;0.0;1764.0;1819.0;3010.0;-213.0;1993.0;95604.0
2017-06-23;100808.0;1614.0;0.0;2591.0;1404.0;3494.0;-195.0;2068.0;89847.0
2017-06-24;84719.0;38.0;0.0;7811.0;1689.0;4445.0;-123.0;2074.0;68795.0
2017-06-25;76083.0;48.0;0.0;2637.0;1976.0;4589.0;-80.0;2147.0;64783.0
2017-06-26;98547.0;50.0;0.0;1446.0;1558.0;4683.0;-114.0;2170.0;88769.0
2017-06-27;102321.0;277.0;0.0;965.0;835.0;4474.0;-113.0;2204.0;93680.0
2017-06-28;101343.0;48.0;0.0;4060.0;1571.0;4245.0;-166.0;2261.0;89327.0
2017-06-29;101886.0;68.0;0.0;7573.0;1469.0;3842.0;-343.0;2243.0;87037.0
2017-06-30;101872.0;48.0;0.0;13405.0;866.0;3049.0;-400.0;2341.0;82575.0
2017-07-01;85364.0;49.0;0.0;8619.0;1565.0;2278.0;-477.0;2359.0;70982.0
2017-07-02;77916.0;48.0;0.0;3383.0;1512.0;1782.0;-510.0;2396.0;69307.0
2017-07-03;99375.0;61.0;0.0;856.0;1694.0;1346.0;-390.0;2320.0;93494.0
2017-07-04;103366.0;54.0;0.0;3052.0;2375.0;1518.0;-482.0;2113.0;94741.0
2017-07-05;104613.0;523.0;0.0;6709.0;2047.0;1750.0;-540.0;1659.0;92460.0
2017-07-06;106073.0;353.0;0.0;2294.0;2268.0;2167.0;-479.0;1755.0;97719.0
2017-07-07;103755.0;53.0;0.0;1868.0;2474.0;2546.0;-478.0;2048.0;95241.0
2017-07-08;87134.0;48.0;0.0;3398.0;2408.0;3137.0;-382.0;1889.0;76646.0
2017-07-09;77781.0;48.0;0.0;3420.0;2094.0;3465.0;-380.0;1833.0;67309.0
2017-07-10;99686.0;48.0;0.0;3461.0;1748.0;3843.0;-395.0;2228.0;88762.0
2017-07-11;104230.0;70.0;0.0;12011.0;1022.0;3940.0;-380.0;2248.0;85331.0
2017-07-12;104762.0;45.0;0.0;6456.0;825.0;3969.0;-318.0;2262.0;91535.0
2017-07-13;104068.0;296.0;0.0;1693.0;1691.0;3752.0;-303.0;2304.0;94640.0
2017-07-14;84155.0;48.0;0.0;3827.0;1603.0;3663.0;-337.0;2804.0;72552.0
2017-07-15;83288.0;47.0;0.0;1750.0;2391.0;3235.0;-411.0;2367.0;73918.0
2017-07-16;77694.0;48.0;0.0;2514.0;1621.0;2843.0;-448.0;2328.0;68794.0
2017-07-17;101439.0;611.0;0.0;5848.0;2178.0;2288.0;-501.0;2269.0;88758.0
2017-07-18;105359.0;257.0;0.0;8414.0;1485.0;2043.0;-533.0;2065.0;91639.0
2017-07-19;105074.0;47.0;0.0;11304.0;937.0;2085.0;-563.0;2096.0;89172.0
2017-07-20;103171.0;84.0;0.0;9333.0;1685.0;2250.0;-495.0;2162.0;88158.0
2017-07-21;103079.0;48.0;0.0;18320.0;1038.0;2992.0;-429.0;2200.0;78920.0
2017-07-22;86363.0;47.0;0.0;13616.0;1235.0;3726.0;-258.0;2278.0;65726.0
2017-07-23;79225.0;49.0;0.0;4541.0;833.0;4273.0;-202.0;2371.0;67380.0
2017-07-24;99910.0;52.0;0.0;9883.0;1821.0;4602.0;-105.0;2255.0;81417.0
2017-07-25;103349.0;49.0;0.0;3202.0;1802.0;4734.0;-124.0;2203.0;91488.0
2017-07-26;104530.0;50.0;0.0;8282.0;703.0;4666.0;-140.0;2258.0;88731.0
2017-07-27;102887.0;48.0;0.0;6756.0;1555.0;4365.0;-119.0;2304.0;87981.0
2017-07-28;100811.0;47.0;0.0;16056.0;1373.0;3962.0;-223.0;2290.0;77317.0
2017-07-29;86251.0;50.0;0.0;18612.0;1125.0;3434.0;-383.0;2327.0;61101.0
2017-07-30;76954.0;48.0;0.0;13726.0;1697.0;2585.0;-497.0;2372.0;57032.0
2017-07-31;94531.0;47.0;0.0;2451.0;1932.0;1710.0;-466.0;2247.0;86620.0
2017-08-01;97767.0;48.0;0.0;2761.0;2024.0;1116.0;-378.0;2070.0;90138.0
2017-08-02;99490.0;47.0;0.0;21956.0;967.0;953.0;-334.0;2210.0;73699.0
2017-08-03;98645.0;49.0;0.0;16283.0;1208.0;1261.0;-465.0;2147.0;78180.0
2017-08-04;98481.0;48.0;0.0;3093.0;862.0;1657.0;-603.0;1966.0;91471.0
2017-08-05;83471.0;48.0;0.0;5153.0;2080.0;2231.0;-467.0;2339.0;72096.0
2017-08-06;76282.0;46.0;0.0;1518.0;1981.0;2963.0;-445.0;2316.0;67911.0
2017-08-07;92973.0;48.0;0.0;3126.0;2031.0;3510.0;-380.0;2206.0;82445.0
2017-08-08;96474.0;54.0;0.0;5466.0;1374.0;4131.0;-303.0;2247.0;83514.0
2017-08-09;97407.0;95.0;0.0;6192.0;1313.0;4338.0;-258.0;2246.0;83490.0
2017-08-10;96970.0;48.0;0.0;13580.0;1794.0;4397.0;-238.0;2234.0;75162.0
2017-08-11;96864.0;48.0;0.0;4014.0;1571.0;4338.0;-208.0;2300.0;84813.0
2017-08-12;85896.0;48.0;0.0;5583.0;853.0;4257.0;-211.0;2327.0;73049.0
2017-08-13;77262.0;48.0;0.0;936.0;1773.0;4019.0;-361.0;2363.0;68496.0
2017-08-14;91216.0;53.0;0.0;2831.0;1676.0;3477.0;-443.0;2235.0;81399.0
2017-08-15;82337.0;48.0;0.0;2440.0;1743.0;2798.0;-480.0;2254.0;73549.0
2017-08-16;95495.0;48.0;0.0;5462.0;1932.0;2252.0;-534.0;2156.0;84189.0
2017-08-17;99109.0;58.0;0.0;9721.0;1063.0;2012.0;-583.0;2214.0;84638.0
2017-08-18;97380.0;48.0;0.0;9274.0;1843.0;2093.0;-545.0;2200.0;82474.0
2017-08-19;84236.0;48.0;0.0;5690.0;1857.0;2719.0;-434.0;2231.0;72127.0
2017-08-20;76979.0;48.0;0.0;3401.0;1574.0;3661.0;-304.0;2147.0;66447.0
2017-08-21;98175.0;48.0;0.0;1537.0;1455.0;4332.0;-181.0;2137.0;88856.0
2017-08-22;103100.0;49.0;0.0;7623.0;1871.0;4125.0;-74.0;2153.0;87357.0
2017-08-23;102548.0;62.0;0.0;3072.0;1716.0;4662.0;-85.0;2226.0;90911.0
2017-08-24;102544.0;61.0;0.0;1540.0;1752.0;4662.0;-118.0;2256.0;92402.0
2017-08-25;101973.0;46.0;0.0;3321.0;1636.0;4422.0;-50.0;2195.0;90413.0
2017-08-26;86892.0;48.0;0.0;1930.0;1625.0;4143.0;-193.0;2269.0;77086.0
2017-08-27;78289.0;50.0;0.0;4657.0;1887.0;3624.0;-350.0;2246.0;66191.0
2017-08-28;101849.0;629.0;0.0;4058.0;1612.0;2609.0;-452.0;2119.0;91267.0
2017-08-29;105601.0;37.0;0.0;6149.0;1632.0;1666.0;-430.0;2103.0;94452.0
2017-08-30;104221.0;62.0;0.0;5842.0;533.0;970.0;-393.0;2204.0;95015.0
2017-08-31;103691.0;55.0;0.0;6387.0;1618.0;649.0;-311.0;1805.0;93493.0
2017-09-01;102631.0;49.0;0.0;6354.0;1556.0;774.0;-358.0;1817.0;92443.0
2017-09-02;85929.0;47.0;0.0;2951.0;1878.0;1327.0;-508.0;2287.0;77954.0
2017-09-03;80657.0;48.0;0.0;12850.0;503.0;1888.0;-513.0;2124.0;63755.0
2017-09-04;102436.0;651.0;0.0;1393.0;768.0;2795.0;-435.0;1983.0;95274.0
2017-09-05;105895.0;38.0;0.0;13430.0;894.0;3560.0;-351.0;1977.0;86352.0
2017-09-06;104953.0;61.0;0.0;5177.0;1225.0;4193.0;-293.0;1955.0;92645.0
2017-09-07;106385.0;48.0;0.0;5098.0;882.0;4633.0;-189.0;1919.0;94002.0
2017-09-08;106368.0;50.0;0.0;16008.0;427.0;4788.0;-141.0;2047.0;83204.0
2017-09-09;87864.0;48.0;0.0;11216.0;1581.0;4834.0;-173.0;2087.0;68276.0
2017-09-10;81558.0;48.0;0.0;16320.0;980.0;4521.0;-190.0;2060.0;57828.0
2017-09-11;103132.0;49.0;0.0;19444.0;1451.0;3973.0;-189.0;2043.0;76375.0
2017-09-12;107269.0;60.0;0.0;16773.0;1228.0;3472.0;-368.0;1873.0;84251.0
2017-09-13;111455.0;948.0;0.0;21057.0;355.0;2719.0;-427.0;1512.0;85301.0
2017-09-14;109955.0;816.0;0.0;14385.0;1631.0;1938.0;-576.0;1958.0;89807.0
2017-09-15;109908.0;44.0;0.0;5698.0;1416.0;1688.0;-529.0;2011.0;99598.0
2017-09-16;94741.0;48.0;0.0;3546.0;1137.0;1861.0;-502.0;2028.0;86639.0
2017-09-17;87167.0;49.0;0.0;1907.0;1453.0;2594.0;-447.0;2068.0;79558.0
2017-09-18;108944.0;50.0;0.0;2712.0;1591.0;3359.0;-329.0;1969.0;99603.0
2017-09-19;111557.0;47.0;0.0;3548.0;1556.0;4182.0;-212.0;1924.0;100528.0
2017-09-20;110854.0;71.0;0.0;5591.0;1140.0;4593.0;-172.0;1906.0;97747.0
2017-09-21;112231.0;49.0;0.0;6839.0;884.0;4794.0;-85.0;1854.0;97919.0
2017-09-22;111355.0;47.0;0.0;2615.0;1858.0;4719.0;-119.0;1933.0;100319.0
2017-09-23;92870.0;47.0;0.0;5761.0;1870.0;4623.0;-229.0;1963.0;78855.0
2017-09-24;84791.0;48.0;0.0;1996.0;604.0;4194.0;-221.0;1972.0;76223.0
2017-09-25;106322.0;50.0;0.0;3462.0;779.0;3597.0;-353.0;1942.0;96846.0
2017-09-26;109555.0;57.0;0.0;1012.0;1268.0;2606.0;-423.0;1929.0;103113.0
2017-09-27;110741.0;50.0;0.0;10761.0;949.0;1576.0;-353.0;1920.0;95846.0
2017-09-28;110892.0;48.0;0.0;5221.0;939.0;942.0;-463.0;1901.0;102294.0
2017-09-29;109020.0;50.0;0.0;6230.0;635.0;668.0;-508.0;1900.0;100048.0
2017-09-30;92428.0;48.0;0.0;12315.0;1051.0;675.0;-439.0;1929.0;76854.0
2017-10-01;86301.0;48.0;0.0;9548.0;336.0;1019.0;-416.0;1889.0;73881.0
2017-10-02;107118.0;48.0;0.0;8258.0;823.0;1568.0;-381.0;1884.0;94918.0
2017-10-03;108975.0;258.0;0.0;4113.0;1567.0;2420.0;-239.0;1904.0;98955.0
2017-10-04;111419.0;74.0;0.0;1039.0;1795.0;3069.0;-185.0;1882.0;103746.0
2017-10-05;114651.0;73.0;0.0;8005.0;485.0;3883.0;-195.0;1898.0;100506.0
2017-10-06;113700.0;70.0;0.0;4345.0;1445.0;4342.0;-95.0;1879.0;101714.0
2017-10-07;97929.0;48.0;0.0;6399.0;1397.0;4516.0;-46.0;1870.0;83735.0
2017-10-08;88853.0;48.0;0.0;2313.0;402.0;4618.0;-51.0;1651.0;79865.0
2017-10-09;110237.0;55.0;0.0;1035.0;559.0;4433.0;-84.0;1569.0;102674.0
2017-10-10;113467.0;296.0;0.0;2457.0;483.0;4081.0;-157.0;1592.0;104710.0
2017-10-11;112790.0;299.0;0.0;10092.0;783.0;3577.0;-364.0;1544.0;96849.0
2017-10-12;112213.0;72.0;0.0;5964.0;616.0;2405.0;-254.0;1553.0;101859.0
2017-10-13;109937.0;75.0;0.0;2544.0;890.0;1537.0;-284.0;1617.0;103552.0
2017-10-14;92319.0;50.0;0.0;2625.0;1397.0;1627.0;-564.0;1600.0;85581.0
2017-10-15;83551.0;48.0;0.0;11206.0;970.0;1929.0;-587.0;1278.0;68716.0
2017-10-16;106483.0;59.0;0.0;18284.0;512.0;2404.0;-488.0;1268.0;84441.0
2017-10-17;112441.0;80.0;0.0;3725.0;650.0;3350.0;-384.0;1237.0;103792.0
2017-10-18;112653.0;815.0;0.0;1075.0;665.0;3859.0;-243.0;1262.0;105224.0
2017-10-19;114026.0;124.0;0.0;14881.0;473.0;4266.0;-219.0;1324.0;93181.0
2017-10-20;114056.0;617.0;0.0;20274.0;1173.0;4639.0;-208.0;1428.0;86144.0
2017-10-21;98531.0;48.0;0.0;31646.0;1097.0;4566.0;-178.0;1522.0;59847.0
2017-10-22;96059.0;48.0;0.0;15435.0;935.0;4184.0;-152.0;1651.0;73973.0
2017-10-23;119208.0;107.0;0.0;13385.0;250.0;4041.0;-291.0;1684.0;100041.0
2017-10-24;118432.0;88.0;0.0;9080.0;459.0;3738.0;-348.0;2019.0;103404.0
