;ff;ff;ff;ff;precip;precip;precip;precip;hu;hu;hu;hu;t;t;t;t
;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum
datetime;;;;;;;;;;;;;;;;
2016-05-25;0.0;4.779599251348674;14.6;43413.1;0.0;0.0031107738998482548;4.1;28.7;44.0;75.64797507788163;98.0;679924.0;281.25;286.71420574566963;296.45;2714610.1
2016-05-26;0.0;2.24992784992785;9.2;20269.6;0.0;0.023809009398293186;8.7;220.4;44.0;83.44020893531896;100.0;750795.0;279.45;287.42361930860034;296.55;2727075.3
2016-05-27;0.0;2.2237018333516305;6.9;20255.7;0.0;0.0005348737697903295;0.2;5.0;36.0;82.54094401756312;100.0;751948.0;280.35;287.4405109489051;296.65;2756554.5
2016-05-28;0.0;3.085805177709522;8.9;28130.2;0.0;0.0018718579527222162;1.9;17.5;37.0;82.79368213228035;100.0;754830.0;280.85;287.9248046264458;297.65;2763214.35
2016-05-29;0.0;3.245503399868392;9.4;29592.5;0.0;0.001968546057558575;5.5;18.4;46.0;83.9053312856516;100.0;764881.0;281.85;287.5957794914548;294.85;2759769.1
2016-05-30;0.0;3.5817875760208513;10.1;32981.1;0.0;0.00025654730090860504;0.2;2.4000000000000004;48.0;79.92235035694674;100.0;727693.0;280.65;287.88955138236827;296.05;2759421.35
2016-05-31;0.0;5.420060364341921;13.8;50281.9;0.0;0.001389631213254944;0.4;13.0;36.0;75.15235274761434;100.0;685164.0;281.35;288.43157757632594;296.15;2768077.85
2016-06-01;0.0;4.290243638332431;13.1;39620.4;0.0;0.004007715387912559;1.2;37.4;69.0;88.29616188276697;100.0;802877.0;284.25;286.9564243183955;292.45;2747033.85
2016-06-02;0.0;4.135380993150685;10.7;38641.0;0.0;0.0013471613386079335;1.0;12.600000000000001;66.0;87.88796133567662;100.0;800132.0;283.05;286.80828464106844;294.25;2748770.6
2016-06-03;0.0;3.290412569474134;10.6;30785.1;0.0;2.1378941742383753e-05;0.2;0.2;66.0;85.05802983764809;100.0;775389.0;282.45;286.6012401000417;292.55;2750225.5
2016-06-04;0.0;2.21387345019239;6.9;20713.0;0.0;0.0001282873636946761;0.2;1.2000000000000002;52.0;84.3644541963796;100.0;768982.0;280.25;287.1439551849922;295.35;2755146.25
2016-06-05;0.0;1.986812834224599;10.0;18576.7;0.0;0.00019251336898395722;0.2;1.8;48.0;79.75883644346871;100.0;726603.0;279.25;288.9854848800834;297.45;2771370.8
2016-06-06;0.0;2.026986683848797;6.7;18875.3;0.0;0.002906293407415322;6.9;27.2;49.0;83.01108793500933;100.0;756148.0;283.05;290.4046250912504;298.65;2784689.95
2016-06-07;0.0;2.2802596287951937;7.8;21254.3;0.0;0.0012765500965458056;1.7;11.9;46.0;84.21799116997792;100.0;763015.0;283.35;290.1049250876634;298.45;2730177.45
2016-06-08;0.0;2.581947897524592;7.3;23885.6;0.0;0.0003659455386933592;0.2;3.4000000000000004;42.0;81.34445057979018;100.0;736574.0;282.05;289.885399259651;300.45;2740866.45
2016-06-09;0.0;2.197031519861831;7.6;20353.3;0.0;0.0007125121450933823;0.2;6.6000000000000005;36.0;77.84397163120568;100.0;702464.0;283.05;291.70906986531986;301.25;2772403.0
2016-06-10;0.0;2.4772952586206896;11.4;22989.3;0.0;0.050430755976739176;13.1;468.3;54.0;87.9313584613684;100.0;795515.0;286.15;289.86715305479737;296.35;2761274.5
2016-06-11;0.0;3.574431389457799;11.8;33160.0;0.0;0.007045114389565962;2.0;65.9;54.0;87.65211190345585;100.0;798949.0;285.15;288.8326993225638;293.65;2771349.75
2016-06-12;0.0;4.339615384615385;12.2;40618.8;0.0;0.0073076923076923084;1.0;68.4;62.0;88.91315789473684;100.0;810888.0;285.55;289.24796875;294.75;2776780.5
2016-06-13;0.0;4.022008135302933;19.2;37573.6;0.0;0.021908127208480566;4.4;204.6;67.0;88.91199736321687;100.0;809277.0;284.55;287.9627739511584;293.65;2759259.3
2016-06-14;0.0;4.104115672045922;12.5;37893.3;0.0;0.026885210429514226;4.5;248.5;58.0;85.93528299788724;99.0;772816.0;281.95;286.8544547661776;292.65;2717372.25
2016-06-15;0.0;2.8552457264957263;8.4;26725.1;0.0;0.013206539160166685;3.3;123.60000000000001;51.0;83.0076754385965;100.0;757030.0;280.95;286.84136458333336;293.25;2753677.1
2016-06-16;0.0;2.739679315873864;9.0;25629.7;0.0;0.010082001682085787;5.0;95.9;44.0;84.01436876165405;100.0;765959.0;279.55;287.5273470876316;295.05;2759399.95
2016-06-17;0.0;3.824114470842333;13.7;35411.3;0.0;0.012569744183598274;4.1;119.4;46.0;81.60310421286032;100.0;736060.0;280.95;287.3750842105263;292.75;2730063.3
2016-06-18;0.0;3.6407847800237816;11.7;33680.9;0.0;0.0004004214963119073;0.8;3.8000000000000003;51.0;78.1085340139829;100.0;703836.0;280.25;287.83070803919503;292.95;2731801.25
2016-06-19;0.0;3.2003419168714604;9.7;29952.0;0.0;0.0015418272736743412;0.6;14.8;58.0;85.69240048250904;100.0;781429.0;280.65;288.20370351078236;294.05;2766467.35
2016-06-20;0.0;5.019989316239316;12.4;46987.1;0.0;0.05469791666666667;1.4;525.1;83.0;95.2242102937928;100.0;862160.0;286.35;289.0260416666667;294.05;2774650.0
2016-06-21;0.0;2.8760179544725877;7.0;26910.9;0.0;0.003376406836181742;0.6;32.4;63.0;91.38198655054569;100.0;828926.0;287.25;290.19266958424504;295.45;2784979.05
2016-06-22;0.0;2.6583458003846974;12.4;24876.8;0.0;0.011354852188446674;7.4;108.7;56.0;89.33663697104677;100.0;802243.0;286.15;292.45004218964243;311.95;2772718.85
2016-06-23;0.0;2.8505062602068594;12.7;26181.9;0.0;0.02913310724883425;12.1;274.9;63.0;91.86124831612034;100.0;818300.0;282.15;289.81847531199134;298.65;2670677.25
2016-06-24;0.0;3.0272861981371717;12.1;28601.8;0.0;0.0005438761635812154;0.6;5.2;48.0;80.41698256254739;100.0;742490.0;281.35;288.4534745308311;296.65;2689828.65
2016-06-25;0.0;3.691613709761434;10.4;35435.8;0.0;0.00014584852588811335;0.2;1.4000000000000001;45.0;77.91868789400577;100.0;729241.0;282.85;288.2977187733732;294.65;2698178.35
2016-06-26;0.0;3.5023459493274944;11.2;33591.0;0.0;0.0014597018037743718;0.2;14.0;46.0;81.73831675756604;100.0;764335.0;280.25;288.3339589348733;295.35;2696210.85
2016-06-27;0.0;3.4329305135951658;10.0;32952.7;0.0;0.005813105531826232;1.9;55.800000000000004;52.0;85.3059829059829;100.0;798464.0;284.35;289.4166386289559;296.05;2752641.65
2016-06-28;0.0;3.5400187539070638;11.8;33977.1;0.0;0.0031884964051266023;0.4;30.6;49.0;83.19286248530825;100.0;778602.0;282.15;288.6193926450672;296.35;2770457.55
2016-06-29;0.0;4.3551875;12.0;41809.8;0.0;0.008416666666666668;0.8;80.80000000000001;55.0;87.8684829059829;100.0;822449.0;281.75;287.69623958333335;293.95;2761883.9
2016-06-30;0.0;4.590266777824093;9.8;44048.2;0.0;0.002855356398499375;0.4;27.400000000000002;69.0;89.53906166506358;100.0;837817.0;285.75;289.5685370428259;294.85;2778989.25
2016-07-01;0.6;4.836163784121692;12.7;46417.5;0.0;0.00818920608460096;1.6;78.60000000000001;59.0;85.12212843252485;100.0;796658.0;283.65;288.6042764871341;294.95;2770312.45
2016-07-02;0.0;4.460745911032399;12.6;42818.7;0.0;0.0009792686738201897;0.6;9.4;41.0;74.86141681803612;98.0;700628.0;282.15;287.8166111053235;318.15;2762751.65
2016-07-03;0.0;4.171427083333333;11.5;40045.7;0.0;0.009870740305522915;0.8;92.4;56.0;86.95267094017095;100.0;813877.0;233.15;288.8442430703625;335.05;2709359.0
2016-07-04;0.0;2.51912579734393;7.8;24090.4;0.0;0.0008042328042328043;0.2;7.6000000000000005;59.0;87.13180454350622;100.0;813114.0;234.35;289.64416264933976;334.15;2763784.6
2016-07-05;0.0;3.2960917144346014;10.9;31626.0;0.0;0.0015629884338855893;0.2;15.0;45.0;79.59367318585016;100.0;744758.0;281.35;289.15222986349903;296.55;2774993.95
2016-07-06;0.0;2.139448960202681;6.5;20267.0;0.0;0.0003751172241325414;0.2;3.6;37.0;76.64618508228254;100.0;717255.0;278.95;288.2126797249427;297.95;2766265.3
2016-07-07;0.0;1.9788932059225035;7.4;18845.0;0.0;0.000312565117732861;0.2;3.0;35.0;72.53211499412205;100.0;678683.0;279.65;290.3511149317495;301.75;2786499.65
2016-07-08;0.0;3.1878112303364934;9.6;30599.8;0.0;0.0002708615480779248;0.2;2.6;37.0;81.39769206111764;100.0;761801.0;281.95;290.6374882800292;300.85;2789829.25
2016-07-09;0.0;3.7623541666666664;10.8;36118.6;0.0;0.00012500000000000003;0.2;1.2000000000000002;53.0;82.37435897435897;100.0;771024.0;285.85;291.53597916666666;299.75;2798745.4
2016-07-10;0.0;4.767191081475308;11.2;45755.5;0.0;0.004270833333333333;0.8;41.0;51.0;85.30106837606837;100.0;798418.0;285.35;290.86615625;298.55;2792315.1
2016-07-11;0.0;4.718188451115281;10.7;45266.3;0.0;0.0032503385769350975;4.4;31.2;14.0;76.69740356875735;97.0;717811.0;284.35;290.2778808085018;297.35;2786087.1
2016-07-12;0.0;3.4520208333333335;12.4;33139.4;0.0;0.008072916666666667;5.7;77.5;45.0;78.44145299145299;99.0;734212.0;282.65;288.17470833333334;294.45;2766477.2
2016-07-13;0.0;4.0079745647868235;11.0;38448.5;0.0;0.005648775403856175;3.3;54.2;15.0;75.72379527727321;100.0;708699.0;280.55;287.381892060846;293.75;2758291.4
2016-07-14;0.0;3.326229166666667;10.4;31931.8;0.0;0.0008958333333333333;1.0;8.6;36.0;72.85064102564102;100.0;681882.0;280.15;288.0430416666667;295.65;2765213.2
2016-07-15;0.0;2.095364583333333;6.5;20115.5;0.0;0.000375;1.2;3.6;28.0;72.13044871794872;100.0;675141.0;277.85;288.84510416666666;298.35;2772913.0
2016-07-16;0.0;2.2680208333333334;8.1;21773.0;0.0;0.0023231586623606625;2.1;22.3;36.0;70.15470085470085;100.0;656648.0;281.15;291.4961770833333;302.05;2798363.3
2016-07-17;0.0;2.837083333333333;9.0;27236.0;0.0;0.00012500000000000003;0.2;1.2000000000000002;38.0;68.53771367521368;100.0;641513.0;281.15;293.6435;304.25;2818977.6
2016-07-18;0.0;3.3641800375078144;11.1;32289.4;0.0;0.00018753907063971662;0.2;1.8;30.0;66.80113272066681;99.0;625125.0;285.45;297.1038445509481;308.45;2851602.7
2016-07-19;0.0;3.5886504030991517;11.8;34275.2;0.0;4.1889203057911826e-05;0.2;0.4;18.0;61.38309526366663;99.0;571538.0;288.65;298.80417233797505;311.35;2853878.65
2016-07-20;0.0;3.705400807994897;11.7;34853.0;0.0;0.0013727785463445781;1.5;12.9;47.0;81.8984068092536;99.0;750517.0;285.65;292.67628668651633;302.75;2752327.8
2016-07-21;0.0;1.8464293237834422;5.9;17530.0;0.0;0.0008848625302854736;0.4;8.4;35.0;77.20216099405727;100.0;714506.0;283.85;290.90630331753556;299.35;2762155.35
2016-07-22;0.0;2.252010416666667;9.4;21619.3;0.0;0.00037503906656943434;0.8;3.6;33.0;74.69690170940171;100.0;699163.0;284.45;292.08313541666666;301.55;2803998.1
2016-07-23;0.0;2.5416605896447546;11.8;24397.4;0.0;0.0002708615480779248;0.2;2.6;45.0;76.58702852868896;100.0;716778.0;284.35;291.39694238983225;299.15;2797119.25
2016-07-24;0.0;2.4573975602126996;7.1;23568.9;0.0;0.001480709071949948;0.4;14.200000000000001;38.0;82.30349695219762;100.0;769620.0;282.85;292.02670732978834;302.75;2800828.15
2016-07-25;0.0;2.977112970711297;12.2;28461.2;0.0;0.0017575060152735644;0.4;16.8;34.0;77.78412017167382;99.0;724948.0;284.25;291.28823221757324;299.75;2784715.5
2016-07-26;0.0;2.3292473340925564;10.0;22498.2;0.0;0.00018635469510301273;0.2;1.8;44.0;76.74445270198535;99.0;722856.0;282.05;289.9303809918211;297.25;2800437.55
2016-07-27;0.0;3.647256097560976;9.9;35889.0;0.0;0.00548780487804878;1.0;54.0;61.0;88.614375;100.0;850698.0;284.35;290.88428861788617;298.35;2862301.4
2016-07-28;0.0;3.8691994296190675;9.1;37987.8;0.0;0.005171536190573145;2.3;50.800000000000004;50.0;88.197453558756;100.0;845108.0;287.15;291.14215027489314;299.85;2859598.2
2016-07-29;0.0;3.4119270727235693;9.6;33498.3;0.0;0.0021595192013853523;0.4;21.200000000000003;50.0;82.12643558154103;99.0;786607.0;286.25;290.5886534935832;297.05;2852999.4
2016-07-30;0.0;2.3585569105691055;9.0;23208.2;0.0;0.00042687264965951825;0.2;4.2;52.0;81.031875;99.0;777906.0;284.15;290.4830487804878;296.05;2858353.2
2016-07-31;0.0;3.0178353658536587;12.5;29695.5;0.0;0.0003049090354710845;0.2;3.0;37.0;75.49020833333333;100.0;724706.0;281.85;290.21420731707315;298.85;2855707.8
2016-08-01;0.0;3.5897967479674797;11.4;35323.6;0.0;0.007825203252032521;0.6;77.0;37.0;79.51447916666666;100.0;763339.0;279.15;289.11657520325207;298.25;2844907.1
2016-08-02;1.3;5.970322054626988;11.3;58580.8;0.0;0.007131940906775344;0.8;70.0;51.0;84.76328704187115;100.0;811778.0;288.85;292.0840837323011;298.35;2867389.45
2016-08-03;0.0;4.767971132343972;11.9;46907.3;0.0;0.018277930263291654;1.6;179.8;44.0;86.84976036674307;100.0;833584.0;286.15;291.53594226468795;298.45;2868130.6
2016-08-04;0.0;3.1797883167107672;12.2;31244.6;0.0;0.007856706696519439;4.6;77.2;46.0;83.75443354892552;100.0;802870.0;284.45;289.5122124974557;296.25;2844747.0
2016-08-05;0.0;2.948692910182077;8.7;28988.6;0.0;0.0008139179977617255;0.2;8.0;38.0;79.79418204566781;100.0;765306.0;280.75;289.8101261316245;297.65;2849123.35
2016-08-06;0.0;2.3946940435047774;7.9;23559.0;0.0;0.0013619270251041774;0.4;13.4;44.0;81.50609438483175;100.0;782377.0;282.85;291.783682284785;300.85;2870859.65
2016-08-07;0.0;3.0505087505087505;10.1;29980.4;0.0;0.0010582010582010583;0.2;10.4;32.0;80.2116186900292;100.0;769069.0;283.85;292.21100936100936;303.05;2871849.8
2016-08-08;0.0;3.161669211195929;11.6;31063.4;0.0;0.0008755854204846263;0.4;8.6;48.0;78.97412353923205;100.0;756888.0;282.85;289.9017406351792;296.45;2847994.7
2016-08-09;0.0;3.714788014675907;12.1;36449.5;0.0;0.0003057792273978188;0.2;3.0;33.0;71.98046385290431;100.0;688997.0;279.75;288.479932735426;296.35;2830565.1
2016-08-10;0.0;3.3743691493691497;10.1;33163.3;0.0;0.0008142493638676844;0.6;8.0;34.0;74.21153645561698;100.0;711466.0;278.45;288.20141955835965;295.15;2832155.35
2016-08-11;0.0;3.3744765196178084;12.4;33198.1;0.0;0.0004269160398454971;0.6;4.2;30.0;76.33152740154199;100.0;732630.0;281.95;290.0530087416141;300.55;2853541.5
2016-08-12;0.0;2.1547459349593496;9.0;21202.7;0.0;0.00014227642276422767;0.2;1.4000000000000001;24.0;75.4534375;100.0;724353.0;279.85;290.1639430894309;301.35;2855213.2
2016-08-13;0.0;2.348892276422764;8.9;23113.1;0.0;0.0007317816851306027;0.2;7.2;27.0;75.49364318466027;100.0;724437.0;280.55;291.21551829268293;303.05;2865560.7
2016-08-14;0.0;3.418150406504065;10.3;33634.6;0.0;0.00034556357353389573;0.2;3.4000000000000004;28.0;76.55636667014288;100.0;734099.0;283.85;292.37077446895006;304.05;2876636.05
2016-08-15;0.0;3.441880081300813;10.4;33868.1;0.0;0.0006300813008130082;0.2;6.2;24.0;69.8959375;100.0;671001.0;283.05;294.02732723577236;305.55;2893228.9
2016-08-16;0.0;2.606874110229815;9.9;25636.0;0.0;0.0004067520846044336;0.2;4.0;21.0;66.20804669585158;100.0;635200.0;282.95;294.6581045352857;305.65;2897667.8
2016-08-17;0.0;2.54645725322761;13.5;25049.5;0.0;0.020339499898353323;13.5;200.1;33.0;83.98676945515157;100.0;806189.0;283.25;292.26390385201745;304.85;2875584.55
2016-08-18;0.0;3.614240699329132;13.5;35556.9;0.0;0.0040256175663311985;1.0;39.6;52.0;86.60308365454735;100.0;831303.0;285.75;290.5143256428499;298.15;2858370.45
2016-08-19;0.0;4.949532520325203;12.6;48703.4;0.0;0.037084476974687405;2.1;364.8;42.0;83.45673477898248;100.0;800517.0;284.45;290.58665650406505;298.25;2859372.7
2016-08-20;0.0;5.823216100833503;13.7;57288.8;0.0;0.005722707867452735;2.0;56.300000000000004;37.0;75.05636590956449;97.0;720391.0;284.65;289.83959138036187;296.65;2851441.9
2016-08-21;0.0;4.0477235772357725;12.0;39829.6;0.0;0.00016260162601626016;0.2;1.6;40.0;76.58885416666666;100.0;735253.0;281.15;290.086412601626;298.25;2854450.3
2016-08-22;0.0;2.456422251601749;9.7;24154.0;0.0;0.0005084918132818062;0.2;5.0;32.0;73.7724382362139;100.0;707699.0;282.75;292.2608410454592;302.15;2873800.85
2016-08-23;0.0;2.8487633240194556;8.4;27527.6;0.0;0.0002483957772717864;0.8;2.4000000000000004;23.0;64.3902698109199;100.0;606170.0;284.95;295.61576632515784;309.05;2856535.15
2016-08-24;0.0;2.8689907510925905;10.8;28228.0;0.0;0.005556120891421594;1.0;54.6;36.0;84.0900281337918;100.0;807012.0;285.95;291.811604147606;305.95;2870550.75
2016-08-25;0.0;2.111781463017601;8.8;20756.7;0.0;0.0011807817589576549;0.6;11.600000000000001;31.0;81.46773016369514;100.0;781357.0;286.75;293.3259434442071;307.45;2883687.35
2016-08-26;0.0;3.502977944913101;9.9;34465.8;0.0;0.0001219636141884338;0.2;1.2000000000000002;39.0;76.16262110636525;100.0;731085.0;285.95;292.1186858420571;302.65;2874155.75
2016-08-27;0.0;3.2289024390243903;10.0;31772.4;0.0;0.0;0.0;0.0;31.0;77.17020833333333;100.0;740834.0;285.75;293.1818191056911;306.55;2884909.1
2016-08-28;0.0;5.013701971945518;11.5;49324.8;0.0;0.002826064857171902;0.6;27.8;41.0;82.65510055225592;99.0;793241.0;286.75;291.07985666361697;298.95;2863352.55
2016-08-29;0.0;3.180268415121401;10.1;31042.6;0.0;0.00030721966205837174;0.2;3.0;35.0;79.1173630065085;99.0;753672.0;283.45;290.69720458734383;298.85;2838948.9
2016-08-30;0.0;1.90706002034588;6.6;18746.4;0.0;0.0009359104781281792;0.6;9.200000000000001;2.0;77.6403838130997;100.0;744416.0;282.05;290.2646621896622;300.65;2852721.1
2016-08-31;0.0;2.3297141682089246;9.8;22658.8;0.0;0.0005758354755784062;0.2;5.6000000000000005;28.0;77.8551549652119;100.0;738534.0;281.35;290.8028685996299;301.95;2828348.7
2016-09-01;0.0;1.899115584019518;7.8;18681.6;0.0;0.00040666937779585197;0.4;4.0;36.0;78.0503177414314;100.0;749205.0;282.65;290.3970881187113;301.45;2857216.95
2016-09-02;0.0;2.4242476616510777;9.9;23844.9;0.0;0.0007930859176410778;0.2;7.800000000000001;22.0;81.4203396894863;100.0;781391.0;280.05;289.9293229643184;301.85;2852034.75
2016-09-03;0.0;3.4297997764000407;11.2;33745.8;0.0;0.0012399634109157437;1.0;12.200000000000001;33.0;80.1472028336285;100.0;769333.0;283.65;291.6143358064844;303.95;2869193.45
2016-09-04;0.0;3.6061388352474846;8.9;35480.8;0.0;0.0050208354507571915;0.4;49.400000000000006;58.0;89.49630169809355;100.0;859075.0;289.25;292.4391858928753;299.15;2877309.15
2016-09-05;0.0;3.245429560260586;9.4;31883.1;0.0;0.0033998371335504885;0.4;33.4;50.0;85.04611853088481;100.0;815082.0;287.95;293.3640879478827;301.45;2882008.8
2016-09-06;0.0;2.157322047725882;9.1;21154.7;0.0;0.0001017293997965412;0.2;1.0;38.0;79.00908047176704;100.0;756986.0;287.05;293.8441738688358;303.25;2889957.45
2016-09-07;0.0;3.0851204390690112;13.7;30354.5;0.0;0.0004676222425536241;0.2;4.6000000000000005;21.0;67.2172553923101;100.0;645084.0;286.75;295.03943783673884;304.85;2902302.95
2016-09-08;0.0;4.388531596621553;15.2;43126.1;0.0;0.00046814573580297177;0.8;4.6000000000000005;32.0;71.54767369079909;98.0;685856.0;283.65;291.1680236108284;298.85;2861017.0
2016-09-09;0.0;4.210630081300813;11.2;41432.6;0.0;0.0011178861788617887;0.8;11.0;40.0;78.29989583333334;100.0;751679.0;281.25;291.8535569105691;300.35;2871839.0
2016-09-10;0.0;4.1322931490140276;12.2;40653.5;0.0;0.025642849883118206;1.8;252.3;47.0;87.5422439837483;100.0;840318.0;281.85;290.90668258969407;299.55;2862230.85
2016-09-11;0.0;2.3698546600264256;8.8;23317.0;0.0;0.0006302734573548846;0.2;6.2;42.0;79.65909564492603;100.0;764568.0;278.75;289.4520126041878;298.45;2847628.9
2016-09-12;0.0;2.9138447432762837;10.5;28602.3;0.0;0.0004075394803871625;0.2;4.0;34.0;78.4527152591369;100.0;759893.0;284.45;293.2532908813041;304.05;2878281.05
2016-09-13;0.0;2.6545352285509765;15.0;25958.7;0.0;0.047372810675562975;8.3;454.40000000000003;47.0;87.42105801698557;100.0;854366.0;285.35;292.4098526703499;302.85;2858013.9
2016-09-14;0.0;4.154087788641564;15.3;39937.4;0.0;0.00443496801705757;0.8;41.6;43.0;78.01341932799335;100.0;749943.0;285.85;291.0379017996463;297.55;2797747.35
2016-09-15;0.0;2.45088504577823;11.2;24092.2;0.0;0.02109431995831162;10.5;202.4;52.0;85.84918132818062;100.0;844155.0;285.35;289.5701993490643;299.45;2847054.2
2016-09-16;0.0;5.512468063362289;16.6;53939.5;0.0;0.020955574182732608;2.6;200.0;50.0;80.48355128729057;99.0;787773.0;284.35;288.7543829178586;293.65;2826327.9
2016-09-17;0.0;3.8632648912380567;12.3;38006.8;0.0;0.00122942279641592;0.6;11.8;42.0;79.21498272006505;99.0;779317.0;282.85;288.10417767838993;295.05;2834368.9
2016-09-18;0.0;2.669643947100712;9.5;26242.6;0.0;0.0007924921793534933;0.2;7.6000000000000005;53.0;83.56317395727365;100.0;821426.0;281.05;288.14923702950153;295.95;2832507.0
2016-09-19;0.0;1.7500661577608143;11.2;17194.4;0.0;0.0026207605344295993;1.1;25.5;51.0;85.68413554492724;100.0;842018.0;281.35;288.31791492825886;294.75;2833300.15
2016-09-20;0.0;1.6277455470737914;9.8;15992.6;0.0;0.002636400651465798;0.9;25.900000000000002;42.0;86.49374045801527;100.0;849801.0;281.25;288.8357913486005;297.05;2837811.65
2016-09-21;0.0;2.0893180881747013;7.6;20283.1;0.0;0.0008858673259167696;0.6;8.6;44.0;81.88391017717346;100.0;794929.0;280.55;288.2622064276885;296.75;2798449.5
2016-09-22;0.0;1.8543480552334775;6.7;17592.2;0.0;0.0005902814377569305;1.2;5.6000000000000005;39.0;81.42763782017498;100.0;772504.0;280.35;288.08088436808265;295.95;2733023.35
2016-09-23;0.0;2.331122291816408;8.3;22702.8;0.0;0.0004928637437108534;0.2;4.800000000000001;41.0;79.32806242940754;100.0;772576.0;279.35;288.69746893931614;296.75;2811624.65
2016-09-24;0.0;4.746661246061592;13.6;46702.4;0.0;0.015572270786745272;6.5;153.2;42.0;80.33214757597317;100.0;790388.0;277.35;290.55107734525865;298.95;2858732.05
2016-09-25;0.0;3.7695192600874075;14.0;37088.3;0.0;0.006981707317073171;3.5;68.7;30.0;75.09867886178861;98.0;738971.0;282.25;288.40085365853656;294.85;2837864.4
2016-09-26;0.0;3.298942874568002;12.2;32455.0;0.0;0.0041975810549852634;0.6;41.300000000000004;39.0;76.91828437849375;100.0;756799.0;281.15;288.0633143612156;294.75;2834254.95
2016-09-27;0.0;3.0866842854238667;10.8;30366.8;0.0;0.0052556673782657316;0.5;51.7;64.0;91.78046549446081;100.0;903028.0;282.65;289.8591269437951;295.25;2851923.95
2016-09-28;0.0;2.617041408078136;9.0;25722.9;0.0;0.0007122507122507123;0.2;7.0;36.0;85.68603113236341;100.0;842208.0;281.35;288.66593244480623;297.55;2837297.45
